gen,fit,rec,size,wires
489,-0.001216,9,26,203
490,-0.001216,9,26,203
491,-0.001216,9,26,203
492,-0.001216,9,26,203
493,-0.001216,9,26,203
494,-0.001216,9,26,203
495,-0.001216,9,26,203
496,-0.001216,9,26,203
497,-0.001216,9,26,203
498,-0.001216,9,26,203
499,-0.001216,9,26,203
500,-0.001216,9,26,203
501,-0.001216,9,26,203
502,-0.001216,9,26,203
503,-0.001216,9,26,203
504,-0.001216,9,26,203
505,-0.001216,9,26,203
506,-0.001216,9,26,203
507,-0.001216,9,26,203
508,-0.001216,9,26,203
509,-0.001216,9,26,203
510,-0.001216,9,26,203
511,-0.001216,9,26,203
512,-0.001216,9,26,203
513,-0.001216,9,26,203
514,-0.001216,9,26,203
515,-0.001216,9,26,203
516,-0.001216,9,26,203
517,-0.001216,9,26,203
518,-0.001216,9,26,203
519,-0.001216,9,26,203
520,-0.001216,9,26,203
521,-0.001216,9,26,203
522,-0.001216,9,26,203
523,-0.001216,9,26,203
524,-0.001216,9,26,203
525,-0.001216,9,26,203
526,-0.001216,9,26,203
527,-0.001216,9,26,203
528,-0.001216,9,26,203
529,-0.001216,9,26,203
530,-0.001216,9,26,203
531,-0.001216,9,26,203
532,-0.001216,9,26,203
533,-0.001216,9,26,203
534,-0.001216,9,26,203
535,-0.001216,9,26,203
536,-0.001216,9,26,203
537,-0.001216,9,26,203
538,-0.001216,9,26,203
539,-0.001216,9,26,203
540,-0.001216,9,26,203
541,-0.001216,9,26,203
542,-0.001216,9,26,203
543,-0.001187,10,26,204
544,-0.001187,10,26,204
545,-0.001187,10,26,204
546,-0.001187,10,26,204
547,-0.001187,10,26,204
548,-0.001140,10,26,209
549,-0.001140,10,26,209
550,-0.001111,10,26,205
551,-0.001111,10,26,205
552,-0.001098,10,26,209
553,-0.001047,10,26,210
554,-0.001047,10,26,210
555,-0.001047,10,26,210
556,-0.001047,10,26,210
557,-0.001034,10,26,210
558,-0.001034,10,26,210
559,-0.001034,10,26,210
560,-0.001034,10,26,210
561,-0.001034,10,26,210
562,-0.001034,10,26,210
563,-0.001034,10,26,210
564,-0.001034,10,26,210
565,-0.001034,10,26,210
566,-0.001034,10,26,210
567,-0.001034,10,26,210
568,-0.001034,10,26,210
569,-0.001034,10,26,210
570,-0.001034,10,26,210
571,-0.001034,10,26,210
572,-0.001034,10,26,210
573,-0.001034,10,26,210
574,-0.001034,10,26,210
575,-0.001034,10,26,210
576,-0.001034,10,26,210
577,-0.001034,10,26,210
578,-0.001034,10,26,210
579,-0.001034,10,26,210
580,-0.001034,10,26,210
581,-0.001034,10,26,210
582,-0.001034,10,26,210
583,-0.001034,10,26,210
584,-0.001034,10,26,210
585,-0.001034,10,26,210
586,-0.001034,10,26,210
587,-0.001034,10,26,210
588,-0.001034,10,26,210
589,-0.001034,10,26,210
590,-0.001034,10,26,210
591,-0.001034,10,26,210
592,-0.001034,10,26,210
