gen,fit,cross,rec,size,wires
872,-0.002057,242,9,30,324
873,-0.002057,242,9,30,324
874,-0.002057,242,9,30,324
875,-0.002057,242,9,30,324
876,-0.002057,242,9,30,324
877,-0.002057,242,9,30,324
878,-0.002057,242,9,30,324
879,-0.002057,242,9,30,324
880,-0.002057,242,9,30,324
881,-0.002057,242,9,30,324
882,-0.002057,242,9,30,324
883,-0.002057,242,9,30,324
884,-0.002057,242,9,30,324
885,-0.002057,242,9,30,324
886,-0.002057,242,9,30,324
887,-0.002057,242,9,30,324
888,-0.002057,242,9,30,324
889,-0.002057,242,9,30,324
890,-0.002057,242,9,30,324
891,-0.002057,242,9,30,324
892,-0.002057,242,9,30,324
893,-0.002057,242,9,30,324
894,-0.002057,242,9,30,324
895,-0.002057,242,9,30,324
896,-0.002057,242,9,30,324
897,-0.002057,242,9,30,324
898,-0.002057,242,9,30,324
899,-0.002057,242,9,30,324
900,-0.002057,242,9,30,324
901,-0.002057,242,9,30,324
902,-0.002057,242,9,30,324
903,-0.002057,242,9,30,324
904,-0.002057,242,9,30,324
905,-0.002057,242,9,30,324
906,-0.002057,242,9,30,324
907,-0.002057,242,9,30,324
908,-0.002057,242,9,30,324
909,-0.002057,242,9,30,324
910,-0.002057,242,9,30,324
911,-0.002057,242,9,30,324
912,-0.002057,242,9,30,324
913,-0.002057,242,9,30,324
914,-0.002057,242,9,30,324
915,-0.002057,242,9,30,324
916,-0.002057,242,9,30,324
917,-0.002057,242,9,30,324
918,-0.002057,242,9,30,324
919,-0.002057,242,9,30,324
920,-0.002057,242,9,30,324
921,-0.002057,242,9,30,324
922,-0.002057,242,9,30,324
923,-0.002057,242,9,30,324
924,-0.002057,242,9,30,324
925,-0.002057,242,9,30,324
926,-0.002057,242,9,30,324
927,-0.002057,242,9,30,324
928,-0.002057,242,9,30,324
929,-0.002057,242,9,30,324
930,-0.002057,242,9,30,324
931,-0.002057,242,9,30,324
932,-0.002057,242,9,30,324
933,-0.002057,242,9,30,324
934,-0.002057,242,9,30,324
935,-0.002057,242,9,30,324
936,-0.002057,242,9,30,324
937,-0.002057,242,9,30,324
938,-0.002057,242,9,30,324
939,-0.002057,242,9,30,324
940,-0.002057,242,9,30,324
941,-0.002057,242,9,30,324
942,-0.002057,242,9,30,324
943,-0.002057,242,9,30,324
944,-0.002057,242,9,30,324
945,-0.002057,242,9,30,324
946,-0.002057,242,9,30,324
947,-0.002057,242,9,30,324
948,-0.002057,242,9,30,324
949,-0.002057,242,9,30,324
950,-0.002057,242,9,30,324
951,-0.002057,242,9,30,324
952,-0.002057,242,9,30,324
953,-0.002057,242,9,30,324
954,-0.002057,242,9,30,324
955,-0.002057,242,9,30,324
956,-0.002057,242,9,30,324
957,-0.002057,242,9,30,324
958,-0.002057,242,9,30,324
959,-0.002057,242,9,30,324
960,-0.002057,242,9,30,324
961,-0.002057,242,9,30,324
962,-0.002057,242,9,30,324
963,-0.002057,242,9,30,324
964,-0.002057,242,9,30,324
965,-0.002057,242,9,30,324
966,-0.002057,242,9,30,324
967,-0.002057,242,9,30,324
968,-0.002057,242,9,30,324
969,-0.002057,242,9,30,324
970,-0.002057,242,9,30,324
971,-0.002057,242,9,30,324
972,-0.002057,242,9,30,324
973,-0.002057,242,9,30,324
974,-0.002057,242,9,30,324
975,-0.002057,242,9,30,324
976,-0.002057,242,9,30,324
977,-0.002057,242,9,30,324
978,-0.002057,242,9,30,324
979,-0.002057,242,9,30,324
980,-0.002057,242,9,30,324
981,-0.002057,242,9,30,324
982,-0.002057,242,9,30,324
983,-0.002057,242,9,30,324
984,-0.002057,242,9,30,324
985,-0.002057,242,9,30,324
986,-0.002057,242,9,30,324
987,-0.002057,242,9,30,324
988,-0.002057,242,9,30,324
989,-0.002057,242,9,30,324
990,-0.002057,242,9,30,324
991,-0.002057,242,9,30,324
992,-0.002057,242,9,30,324
993,-0.002057,242,9,30,324
994,-0.002057,242,9,30,324
995,-0.002057,242,9,30,324
996,-0.002057,242,9,30,324
997,-0.002057,242,9,30,324
998,-0.002057,242,9,30,324
999,-0.002057,242,9,30,324
1000,-0.002057,242,9,30,324
1001,-0.002057,242,9,30,324
1002,-0.002057,242,9,30,324
1003,-0.002057,242,9,30,324
1004,-0.002057,242,9,30,324
1005,-0.002057,242,9,30,324
1006,-0.002057,242,9,30,324
1007,-0.002057,242,9,30,324
1008,-0.002057,242,9,30,324
1009,-0.002057,242,9,30,324
1010,-0.002057,242,9,30,324
1011,-0.002057,242,9,30,324
1012,-0.002057,242,9,30,324
1013,-0.002057,242,9,30,324
1014,-0.002057,242,9,30,324
1015,-0.002057,242,9,30,324
1016,-0.002057,242,9,30,324
1017,-0.002057,242,9,30,324
1018,-0.002057,242,9,30,324
1019,-0.002057,242,9,30,324
1020,-0.002057,242,9,30,324
1021,-0.002057,242,9,30,324
1022,-0.002057,242,9,30,324
1023,-0.002057,242,9,30,324
1024,-0.002057,242,9,30,324
1025,-0.002057,242,9,30,324
1026,-0.002057,242,9,30,324
1027,-0.002057,242,9,30,324
1028,-0.002057,242,9,30,324
1029,-0.002057,242,9,30,324
1030,-0.002057,242,9,30,324
1031,-0.002057,242,9,30,324
1032,-0.002057,242,9,30,324
1033,-0.002057,242,9,30,324
1034,-0.002057,242,9,30,324
1035,-0.002057,242,9,30,324
1036,-0.002057,242,9,30,324
1037,-0.002057,242,9,30,324
1038,-0.002057,242,9,30,324
1039,-0.002057,242,9,30,324
1040,-0.002057,242,9,30,324
1041,-0.002057,242,9,30,324
1042,-0.002057,242,9,30,324
1043,-0.002057,242,9,30,324
1044,-0.002057,242,9,30,324
1045,-0.002057,242,9,30,324
1046,-0.002057,242,9,30,324
1047,-0.002057,242,9,30,324
1048,-0.002057,242,9,30,324
1049,-0.002057,242,9,30,324
1050,-0.002057,242,9,30,324
1051,-0.002057,242,9,30,324
1052,-0.002057,242,9,30,324
1053,-0.002057,242,9,30,324
1054,-0.002057,242,9,30,324
1055,-0.002057,242,9,30,324
1056,-0.002057,242,9,30,324
1057,-0.002057,242,9,30,324
1058,-0.002057,242,9,30,324
1059,-0.002057,242,9,30,324
1060,-0.002057,242,9,30,324
1061,-0.002057,242,9,30,324
1062,-0.002057,242,9,30,324
1063,-0.002057,242,9,30,324
1064,-0.002057,242,9,30,324
1065,-0.002057,242,9,30,324
1066,-0.002057,242,9,30,324
1067,-0.002057,242,9,30,324
1068,-0.002057,242,9,30,324
1069,-0.002057,242,9,30,324
1070,-0.002057,242,9,30,324
1071,-0.002057,242,9,30,324
1072,-0.002057,242,9,30,324
1073,-0.002057,242,9,30,324
1074,-0.002057,242,9,30,324
1075,-0.002057,242,9,30,324
1076,-0.002057,242,9,30,324
1077,-0.002057,242,9,30,324
1078,-0.002057,242,9,30,324
1079,-0.002057,242,9,30,324
1080,-0.002057,242,9,30,324
1081,-0.002057,242,9,30,324
1082,-0.002057,242,9,30,324
1083,-0.002057,242,9,30,324
1084,-0.002057,242,9,30,324
1085,-0.002057,242,9,30,324
1086,-0.002057,242,9,30,324
1087,-0.002057,242,9,30,324
1088,-0.002057,242,9,30,324
1089,-0.002057,242,9,30,324
1090,-0.002057,242,9,30,324
1091,-0.002057,242,9,30,324
1092,-0.002057,242,9,30,324
1093,-0.002057,242,9,30,324
1094,-0.002057,242,9,30,324
1095,-0.002057,242,9,30,324
1096,-0.002057,242,9,30,324
1097,-0.002057,242,9,30,324
1098,-0.002057,242,9,30,324
1099,-0.002057,242,9,30,324
1100,-0.002057,242,9,30,324
1101,-0.002057,242,9,30,324
1102,-0.002057,242,9,30,324
1103,-0.002057,242,9,30,324
1104,-0.002057,242,9,30,324
1105,-0.002057,242,9,30,324
1106,-0.002057,242,9,30,324
1107,-0.002057,242,9,30,324
1108,-0.002057,242,9,30,324
1109,-0.002057,242,9,30,324
1110,-0.002057,242,9,30,324
1111,-0.002057,242,9,30,324
1112,-0.002057,242,9,30,324
1113,-0.002057,242,9,30,324
1114,-0.002057,242,9,30,324
1115,-0.002057,242,9,30,324
1116,-0.002057,242,9,30,324
1117,-0.002057,242,9,30,324
1118,-0.002057,242,9,30,324
1119,-0.002057,242,9,30,324
1120,-0.002057,242,9,30,324
1121,-0.002057,242,9,30,324
1122,-0.002057,242,9,30,324
1123,-0.002057,242,9,30,324
1124,-0.002057,242,9,30,324
1125,-0.002057,242,9,30,324
1126,-0.002057,242,9,30,324
1127,-0.002057,242,9,30,324
1128,-0.002057,242,9,30,324
1129,-0.002057,242,9,30,324
1130,-0.002057,242,9,30,324
1131,-0.002057,242,9,30,324
1132,-0.002057,242,9,30,324
1133,-0.002057,242,9,30,324
1134,-0.002057,242,9,30,324
1135,-0.002057,242,9,30,324
1136,-0.002057,242,9,30,324
1137,-0.002057,242,9,30,324
1138,-0.002057,242,9,30,324
1139,-0.002057,242,9,30,324
1140,-0.002057,242,9,30,324
1141,-0.002057,242,9,30,324
1142,-0.002057,242,9,30,324
1143,-0.002057,242,9,30,324
1144,-0.002057,242,9,30,324
1145,-0.002057,242,9,30,324
1146,-0.002057,242,9,30,324
1147,-0.002057,242,9,30,324
1148,-0.002057,242,9,30,324
1149,-0.002057,242,9,30,324
1150,-0.002057,242,9,30,324
1151,-0.002057,242,9,30,324
1152,-0.002057,242,9,30,324
1153,-0.002057,242,9,30,324
1154,-0.002057,242,9,30,324
1155,-0.002057,242,9,30,324
1156,-0.002057,242,9,30,324
1157,-0.002057,242,9,30,324
1158,-0.002057,242,9,30,324
1159,-0.002057,242,9,30,324
1160,-0.002057,242,9,30,324
1161,-0.002057,242,9,30,324
1162,-0.002057,242,9,30,324
1163,-0.002057,242,9,30,324
1164,-0.002057,242,9,30,324
1165,-0.002057,242,9,30,324
1166,-0.002057,242,9,30,324
1167,-0.002057,242,9,30,324
1168,-0.002057,242,9,30,324
1169,-0.002057,242,9,30,324
1170,-0.002057,242,9,30,324
1171,-0.002057,242,9,30,324
1172,-0.002057,242,9,30,324
1173,-0.002057,242,9,30,324
1174,-0.002057,242,9,30,324
1175,-0.002057,242,9,30,324
1176,-0.002057,242,9,30,324
1177,-0.002057,242,9,30,324
1178,-0.002057,242,9,30,324
1179,-0.002057,242,9,30,324
1180,-0.002057,242,9,30,324
1181,-0.002057,242,9,30,324
1182,-0.002057,242,9,30,324
1183,-0.002057,242,9,30,324
1184,-0.002057,242,9,30,324
1185,-0.002057,242,9,30,324
1186,-0.002057,242,9,30,324
1187,-0.002057,242,9,30,324
1188,-0.002057,242,9,30,324
1189,-0.002057,242,9,30,324
1190,-0.002057,242,9,30,324
1191,-0.002057,242,9,30,324
1192,-0.002057,242,9,30,324
1193,-0.002057,242,9,30,324
1194,-0.002057,242,9,30,324
1195,-0.002057,242,9,30,324
1196,-0.002057,242,9,30,324
1197,-0.002057,242,9,30,324
1198,-0.002057,242,9,30,324
1199,-0.002057,242,9,30,324
1200,-0.002057,242,9,30,324
1201,-0.002057,242,9,30,324
1202,-0.002057,242,9,30,324
1203,-0.002057,242,9,30,324
1204,-0.002057,242,9,30,324
1205,-0.002057,242,9,30,324
1206,-0.002057,242,9,30,324
1207,-0.002057,242,9,30,324
1208,-0.002057,242,9,30,324
1209,-0.002057,242,9,30,324
1210,-0.002057,242,9,30,324
1211,-0.002057,242,9,30,324
1212,-0.002057,242,9,30,324
1213,-0.002057,242,9,30,324
1214,-0.002057,242,9,30,324
1215,-0.002057,242,9,30,324
1216,-0.002057,242,9,30,324
1217,-0.002057,242,9,30,324
1218,-0.002057,242,9,30,324
1219,-0.002057,242,9,30,324
1220,-0.002057,242,9,30,324
1221,-0.002057,242,9,30,324
1222,-0.002057,242,9,30,324
1223,-0.002057,242,9,30,324
1224,-0.002057,242,9,30,324
1225,-0.002057,242,9,30,324
1226,-0.002057,242,9,30,324
1227,-0.002057,242,9,30,324
1228,-0.002057,242,9,30,324
1229,-0.002057,242,9,30,324
1230,-0.002057,242,9,30,324
1231,-0.002057,242,9,30,324
1232,-0.002057,242,9,30,324
1233,-0.002057,242,9,30,324
1234,-0.002057,242,9,30,324
1235,-0.002057,242,9,30,324
1236,-0.002057,242,9,30,324
1237,-0.002057,242,9,30,324
1238,-0.002057,242,9,30,324
1239,-0.002057,242,9,30,324
1240,-0.002057,242,9,30,324
1241,-0.002057,242,9,30,324
1242,-0.002057,242,9,30,324
1243,-0.002057,242,9,30,324
1244,-0.002057,242,9,30,324
1245,-0.002057,242,9,30,324
1246,-0.002057,242,9,30,324
1247,-0.002057,242,9,30,324
1248,-0.002057,242,9,30,324
1249,-0.002057,242,9,30,324
1250,-0.002057,242,9,30,324
1251,-0.002057,242,9,30,324
1252,-0.002057,242,9,30,324
1253,-0.002057,242,9,30,324
1254,-0.002057,242,9,30,324
1255,-0.002057,242,9,30,324
1256,-0.002057,242,9,30,324
1257,-0.002057,242,9,30,324
1258,-0.002057,242,9,30,324
1259,-0.002057,242,9,30,324
1260,-0.002057,242,9,30,324
1261,-0.002057,242,9,30,324
1262,-0.002057,242,9,30,324
1263,-0.002057,242,9,30,324
1264,-0.002057,242,9,30,324
1265,-0.002057,242,9,30,324
1266,-0.002057,242,9,30,324
1267,-0.002057,242,9,30,324
1268,-0.002057,242,9,30,324
1269,-0.002057,242,9,30,324
1270,-0.002057,242,9,30,324
1271,-0.002057,242,9,30,324
1272,-0.002057,242,9,30,324
1273,-0.002057,242,9,30,324
1274,-0.002057,242,9,30,324
1275,-0.002057,242,9,30,324
1276,-0.002045,280,11,30,368
1277,-0.002045,280,11,30,368
1278,-0.002045,280,11,30,368
1279,-0.002045,280,11,30,368
1280,-0.002045,280,11,30,368
1281,-0.002045,280,11,30,368
1282,-0.002045,280,11,30,368
1283,-0.002045,280,11,30,368
1284,-0.002045,280,11,30,368
1285,-0.002045,280,11,30,368
1286,-0.002045,280,11,30,368
1287,-0.002045,280,11,30,368
1288,-0.002045,280,11,30,368
1289,-0.002045,280,11,30,368
1290,-0.002045,280,11,30,368
1291,-0.002045,280,11,30,368
1292,-0.002045,280,11,30,368
1293,-0.002045,280,11,30,368
1294,-0.002045,280,11,30,368
1295,-0.002045,280,11,30,368
1296,-0.002045,280,11,30,368
1297,-0.002045,280,11,30,368
1298,-0.002045,280,11,30,368
1299,-0.002045,280,11,30,368
1300,-0.002045,280,11,30,368
1301,-0.002045,280,11,30,368
1302,-0.002045,280,11,30,368
1303,-0.002045,280,11,30,368
1304,-0.002045,280,11,30,368
1305,-0.002045,280,11,30,368
1306,-0.002045,280,11,30,368
1307,-0.002045,280,11,30,368
1308,-0.002045,280,11,30,368
1309,-0.002045,280,11,30,368
1310,-0.002045,280,11,30,368
1311,-0.002045,280,11,30,368
1312,-0.002045,280,11,30,368
1313,-0.002045,280,11,30,368
1314,-0.002045,280,11,30,368
1315,-0.002045,280,11,30,368
1316,-0.002045,280,11,30,368
1317,-0.002045,280,11,30,368
1318,-0.002045,280,11,30,368
1319,-0.002045,280,11,30,368
1320,-0.002045,280,11,30,368
1321,-0.002045,280,11,30,368
1322,-0.002045,280,11,30,368
1323,-0.002045,280,11,30,368
1324,-0.002045,280,11,30,368
1325,-0.002045,280,11,30,368
1326,-0.002045,280,11,30,368
1327,-0.002045,280,11,30,368
1328,-0.002045,280,11,30,368
1329,-0.002045,280,11,30,368
1330,-0.002045,280,11,30,368
1331,-0.002045,280,11,30,368
1332,-0.002045,280,11,30,368
1333,-0.002045,280,11,30,368
1334,-0.002045,280,11,30,368
1335,-0.002045,280,11,30,368
1336,-0.002045,280,11,30,368
1337,-0.002045,280,11,30,368
1338,-0.002045,280,11,30,368
1339,-0.002045,280,11,30,368
1340,-0.002045,280,11,30,368
1341,-0.002045,280,11,30,368
1342,-0.002045,280,11,30,368
1343,-0.002045,280,11,30,368
1344,-0.002045,280,11,30,368
1345,-0.002045,280,11,30,368
1346,-0.002045,280,11,30,368
1347,-0.002045,280,11,30,368
1348,-0.002045,280,11,30,368
1349,-0.002045,280,11,30,368
1350,-0.002045,280,11,30,368
1351,-0.001993,286,11,30,376
1352,-0.001993,286,11,30,376
1353,-0.001993,286,11,30,376
1354,-0.001993,286,11,30,376
1355,-0.001970,286,11,30,376
1356,-0.001970,286,11,30,376
1357,-0.001970,286,11,30,376
1358,-0.001970,286,11,30,376
1359,-0.001970,286,11,30,376
1360,-0.001970,286,11,30,376
1361,-0.001927,291,11,30,380
1362,-0.001927,291,11,30,380
1363,-0.001927,291,11,30,380
1364,-0.001927,291,11,30,380
1365,-0.001927,291,11,30,380
1366,-0.001927,291,11,30,380
1367,-0.001927,291,11,30,380
1368,-0.001927,291,11,30,380
1369,-0.001927,291,11,30,380
1370,-0.001927,291,11,30,380
1371,-0.001927,291,11,30,380
1372,-0.001927,291,11,30,380
1373,-0.001927,291,11,30,380
1374,-0.001927,291,11,30,380
1375,-0.001927,291,11,30,380
1376,-0.001927,291,11,30,380
1377,-0.001927,291,11,30,380
1378,-0.001927,291,11,30,380
1379,-0.001927,291,11,30,380
1380,-0.001927,291,11,30,380
1381,-0.001927,291,11,30,380
1382,-0.001927,291,11,30,380
1383,-0.001927,291,11,30,380
1384,-0.001927,291,11,30,380
1385,-0.001927,291,11,30,380
1386,-0.001927,291,11,30,380
1387,-0.001927,291,11,30,380
1388,-0.001927,291,11,30,380
1389,-0.001927,291,11,30,380
1390,-0.001927,291,11,30,380
1391,-0.001927,291,11,30,380
1392,-0.001927,291,11,30,380
1393,-0.001927,291,11,30,380
1394,-0.001927,291,11,30,380
1395,-0.001927,291,11,30,380
1396,-0.001927,291,11,30,380
1397,-0.001927,291,11,30,380
1398,-0.001927,291,11,30,380
1399,-0.001927,291,11,30,380
1400,-0.001927,291,11,30,380
1401,-0.001927,291,11,30,380
1402,-0.001927,291,11,30,380
1403,-0.001927,291,11,30,380
1404,-0.001927,291,11,30,380
1405,-0.001927,291,11,30,380
1406,-0.001927,291,11,30,380
1407,-0.001927,291,11,30,380
1408,-0.001927,291,11,30,380
1409,-0.001927,291,11,30,380
1410,-0.001927,291,11,30,380
1411,-0.001927,291,11,30,380
1412,-0.001927,291,11,30,380
1413,-0.001927,291,11,30,380
1414,-0.001927,291,11,30,380
1415,-0.001927,291,11,30,380
1416,-0.001927,291,11,30,380
1417,-0.001927,291,11,30,380
1418,-0.001927,291,11,30,380
1419,-0.001927,291,11,30,380
1420,-0.001927,291,11,30,380
1421,-0.001927,291,11,30,380
1422,-0.001927,291,11,30,380
1423,-0.001927,291,11,30,380
1424,-0.001927,291,11,30,380
1425,-0.001927,291,11,30,380
1426,-0.001927,291,11,30,380
1427,-0.001927,291,11,30,380
1428,-0.001927,291,11,30,380
1429,-0.001927,291,11,30,380
1430,-0.001927,291,11,30,380
1431,-0.001927,291,11,30,380
1432,-0.001927,291,11,30,380
1433,-0.001927,291,11,30,380
1434,-0.001927,291,11,30,380
1435,-0.001927,291,11,30,380
1436,-0.001927,291,11,30,380
1437,-0.001927,291,11,30,380
1438,-0.001927,291,11,30,380
1439,-0.001927,291,11,30,380
1440,-0.001927,291,11,30,380
1441,-0.001927,291,11,30,380
1442,-0.001927,291,11,30,380
1443,-0.001927,291,11,30,380
1444,-0.001927,291,11,30,380
1445,-0.001927,291,11,30,380
1446,-0.001927,291,11,30,380
1447,-0.001927,291,11,30,380
1448,-0.001927,291,11,30,380
1449,-0.001927,291,11,30,380
1450,-0.001927,291,11,30,380
1451,-0.001927,291,11,30,380
1452,-0.001927,291,11,30,380
1453,-0.001927,291,11,30,380
1454,-0.001927,291,11,30,380
1455,-0.001927,291,11,30,380
1456,-0.001927,291,11,30,380
1457,-0.001927,291,11,30,380
1458,-0.001927,291,11,30,380
1459,-0.001927,291,11,30,380
1460,-0.001927,291,11,30,380
1461,-0.001927,291,11,30,380
1462,-0.001927,291,11,30,380
1463,-0.001927,291,11,30,380
1464,-0.001927,291,11,30,380
1465,-0.001927,291,11,30,380
1466,-0.001927,291,11,30,380
1467,-0.001927,291,11,30,380
1468,-0.001927,291,11,30,380
1469,-0.001927,291,11,30,380
1470,-0.001927,291,11,30,380
1471,-0.001927,291,11,30,380
1472,-0.001927,291,11,30,380
1473,-0.001927,291,11,30,380
1474,-0.001927,291,11,30,380
1475,-0.001927,291,11,30,380
1476,-0.001927,291,11,30,380
1477,-0.001927,291,11,30,380
1478,-0.001927,291,11,30,380
1479,-0.001927,291,11,30,380
1480,-0.001927,291,11,30,380
1481,-0.001927,291,11,30,380
1482,-0.001927,291,11,30,380
1483,-0.001927,291,11,30,380
1484,-0.001927,291,11,30,380
1485,-0.001927,291,11,30,380
1486,-0.001927,291,11,30,380
1487,-0.001927,291,11,30,380
1488,-0.001927,291,11,30,380
1489,-0.001927,291,11,30,380
1490,-0.001927,291,11,30,380
1491,-0.001927,291,11,30,380
1492,-0.001927,291,11,30,380
1493,-0.001927,291,11,30,380
1494,-0.001927,291,11,30,380
1495,-0.001927,291,11,30,380
1496,-0.001927,291,11,30,380
1497,-0.001927,291,11,30,380
1498,-0.001927,291,11,30,380
1499,-0.001927,291,11,30,380
