gen,fit,rec,size,wires
298,-0.003784,9,27,210
299,-0.003784,9,27,210
300,-0.003784,9,27,210
301,-0.003773,9,27,207
302,-0.003773,9,27,207
303,-0.003773,9,27,207
304,-0.003773,9,27,207
305,-0.003773,9,27,207
306,-0.003773,9,27,207
307,-0.003773,9,27,207
308,-0.003773,9,27,207
309,-0.003773,9,27,207
310,-0.003773,9,27,207
311,-0.003773,9,27,207
312,-0.003773,9,27,207
313,-0.003773,9,27,207
314,-0.003751,9,27,211
315,-0.003751,9,27,211
316,-0.003751,9,27,211
317,-0.003751,9,27,211
318,-0.003751,9,27,211
319,-0.003751,9,27,211
320,-0.003751,9,27,211
321,-0.003751,9,27,211
322,-0.003751,9,27,211
323,-0.003751,9,27,211
324,-0.003751,9,27,211
325,-0.003751,9,27,211
326,-0.003751,9,27,211
327,-0.003751,9,27,211
328,-0.003751,9,27,211
329,-0.003751,9,27,211
330,-0.003751,9,27,211
331,-0.003751,9,27,211
332,-0.003751,9,27,211
333,-0.003751,9,27,211
334,-0.003751,9,27,211
335,-0.003751,9,27,211
336,-0.003751,9,27,211
337,-0.003751,9,27,211
338,-0.003751,9,27,211
339,-0.003751,9,27,211
340,-0.003751,9,27,211
341,-0.003751,9,27,211
342,-0.003751,9,27,211
343,-0.003751,9,27,211
344,-0.003751,9,27,211
345,-0.003751,9,27,211
346,-0.003751,9,27,211
347,-0.003751,9,27,211
348,-0.003751,9,27,211
349,-0.003751,9,27,211
350,-0.003751,9,27,211
351,-0.003751,9,27,211
352,-0.003751,9,27,211
353,-0.003751,9,27,211
354,-0.003751,9,27,211
355,-0.003751,9,27,211
356,-0.003751,9,27,211
357,-0.003751,9,27,211
358,-0.003751,9,27,211
359,-0.003751,9,27,211
360,-0.003751,9,27,211
361,-0.003751,9,27,211
362,-0.003751,9,27,211
363,-0.003751,9,27,211
364,-0.003751,9,27,211
365,-0.003751,9,27,211
366,-0.003751,9,27,211
367,-0.003751,9,27,211
368,-0.003751,9,27,211
369,-0.003751,9,27,211
370,-0.003751,9,27,211
371,-0.003751,9,27,211
372,-0.003751,9,27,211
373,-0.003751,9,27,211
374,-0.003751,9,27,211
375,-0.003751,9,27,211
376,-0.003751,9,27,211
377,-0.003751,9,27,211
378,-0.003751,9,27,211
379,-0.003751,9,27,211
380,-0.003751,9,27,211
381,-0.003751,9,27,211
382,-0.003751,9,27,211
383,-0.003751,9,27,211
384,-0.003751,9,27,211
385,-0.003751,9,27,211
386,-0.003751,9,27,211
387,-0.003751,9,27,211
388,-0.003751,9,27,211
389,-0.003751,9,27,211
390,-0.003751,9,27,211
391,-0.003751,9,27,211
392,-0.003751,9,27,211
393,-0.003751,9,27,211
394,-0.003751,9,27,211
395,-0.003751,9,27,211
396,-0.003751,9,27,211
397,-0.003751,9,27,211
398,-0.003751,9,27,211
399,-0.003751,9,27,211
400,-0.003751,9,27,211
401,-0.003751,9,27,211
402,-0.003751,9,27,211
403,-0.003751,9,27,211
404,-0.003751,9,27,211
405,-0.003751,9,27,211
406,-0.003751,9,27,211
407,-0.003751,9,27,211
408,-0.003751,9,27,211
409,-0.003751,9,27,211
410,-0.003751,9,27,211
411,-0.003751,9,27,211
412,-0.003751,9,27,211
413,-0.003751,9,27,211
414,-0.003751,9,27,211
415,-0.003751,9,27,211
416,-0.003751,9,27,211
417,-0.003751,9,27,211
418,-0.003751,9,27,211
419,-0.003751,9,27,211
420,-0.003751,9,27,211
421,-0.003751,9,27,211
422,-0.003751,9,27,211
423,-0.003751,9,27,211
424,-0.003751,9,27,211
425,-0.003751,9,27,211
426,-0.003751,9,27,211
427,-0.003751,9,27,211
428,-0.003751,9,27,211
429,-0.003741,10,27,242
430,-0.003657,10,27,235
431,-0.003657,10,27,235
432,-0.003657,10,27,235
433,-0.003657,10,27,235
434,-0.003657,10,27,235
435,-0.003602,11,27,241
436,-0.003602,11,27,241
437,-0.003602,11,27,241
438,-0.003602,11,27,241
439,-0.003602,11,27,241
440,-0.003602,11,27,241
441,-0.003602,11,27,241
442,-0.003602,11,27,241
443,-0.003602,11,27,241
444,-0.003602,11,27,241
445,-0.003602,11,27,241
446,-0.003602,11,27,241
447,-0.003602,11,27,241
448,-0.003602,11,27,241
449,-0.003602,11,27,241
450,-0.003602,11,27,241
451,-0.003543,11,27,243
452,-0.003543,11,27,243
453,-0.003543,11,27,243
454,-0.003543,11,27,243
455,-0.003543,11,27,243
456,-0.003543,11,27,243
457,-0.003543,11,27,243
458,-0.003543,11,27,243
459,-0.003543,11,27,243
460,-0.003543,11,27,243
461,-0.003543,11,27,243
462,-0.003543,11,27,243
463,-0.003543,11,27,243
464,-0.003543,11,27,243
465,-0.003543,11,27,243
466,-0.003543,11,27,243
467,-0.003543,11,27,243
468,-0.003543,11,27,243
469,-0.003543,11,27,243
470,-0.003543,11,27,243
471,-0.003543,11,27,243
472,-0.003543,11,27,243
473,-0.003543,11,27,243
474,-0.003543,11,27,243
475,-0.003543,11,27,243
476,-0.003543,11,27,243
477,-0.003543,11,27,243
478,-0.003543,11,27,243
479,-0.003543,11,27,243
480,-0.003543,11,27,243
481,-0.003543,11,27,243
482,-0.003543,11,27,243
483,-0.003543,11,27,243
484,-0.003543,11,27,243
485,-0.003543,11,27,243
486,-0.003543,11,27,243
487,-0.003543,11,27,243
488,-0.003543,11,27,243
489,-0.003543,11,27,243
490,-0.003543,11,27,243
491,-0.003543,11,27,243
492,-0.003543,11,27,243
493,-0.003543,11,27,243
494,-0.003543,11,27,243
495,-0.003543,11,27,243
496,-0.003543,11,27,243
497,-0.003543,11,27,243
498,-0.003543,11,27,243
499,-0.003543,11,27,243
500,-0.003543,11,27,243
501,-0.003543,11,27,243
502,-0.003543,11,27,243
503,-0.003543,11,27,243
504,-0.003543,11,27,243
505,-0.003543,11,27,243
506,-0.003543,11,27,243
507,-0.003543,11,27,243
508,-0.003543,11,27,243
509,-0.003543,11,27,243
510,-0.003543,11,27,243
511,-0.003543,11,27,243
512,-0.003543,11,27,243
513,-0.003543,11,27,243
514,-0.003543,11,27,243
515,-0.003543,11,27,243
516,-0.003543,11,27,243
517,-0.003543,11,27,243
518,-0.003543,11,27,243
519,-0.003543,11,27,243
520,-0.003543,11,27,243
521,-0.003543,11,27,243
522,-0.003543,11,27,243
523,-0.003543,11,27,243
524,-0.003543,11,27,243
525,-0.003543,11,27,243
526,-0.003543,11,27,243
527,-0.003543,11,27,243
528,-0.003543,11,27,243
529,-0.003543,11,27,243
530,-0.003543,11,27,243
531,-0.003543,11,27,243
532,-0.003543,11,27,243
533,-0.003543,11,27,243
534,-0.003543,11,27,243
535,-0.003543,11,27,243
536,-0.003543,11,27,243
537,-0.003543,11,27,243
538,-0.003543,11,27,243
539,-0.003543,11,27,243
540,-0.003543,11,27,243
541,-0.003543,11,27,243
542,-0.003543,11,27,243
543,-0.003543,11,27,243
544,-0.003543,11,27,243
545,-0.003543,11,27,243
546,-0.003543,11,27,243
547,-0.003543,11,27,243
548,-0.003543,11,27,243
549,-0.003543,11,27,243
550,-0.003543,11,27,243
551,-0.003543,11,27,243
552,-0.003543,11,27,243
553,-0.003543,11,27,243
554,-0.003543,11,27,243
555,-0.003543,11,27,243
556,-0.003543,11,27,243
557,-0.003543,11,27,243
558,-0.003543,11,27,243
559,-0.003529,12,27,250
560,-0.003529,12,27,250
561,-0.003529,12,27,250
562,-0.003529,12,27,250
563,-0.003529,12,27,250
564,-0.003529,12,27,250
565,-0.003529,12,27,250
566,-0.003529,12,27,250
567,-0.003529,12,27,250
568,-0.003529,12,27,250
569,-0.003529,12,27,250
570,-0.003529,12,27,250
571,-0.003529,12,27,250
572,-0.003529,12,27,250
573,-0.003529,12,27,250
574,-0.003529,12,27,250
575,-0.003529,12,27,250
576,-0.003529,12,27,250
577,-0.003529,12,27,250
578,-0.003529,12,27,250
579,-0.003529,12,27,250
580,-0.003529,12,27,250
581,-0.003529,12,27,250
582,-0.003529,12,27,250
583,-0.003529,12,27,250
584,-0.003529,12,27,250
585,-0.003529,12,27,250
586,-0.003529,12,27,250
587,-0.003529,12,27,250
588,-0.003529,12,27,250
589,-0.003529,12,27,250
590,-0.003529,12,27,250
591,-0.003529,12,27,250
592,-0.003529,12,27,250
593,-0.003529,12,27,250
594,-0.003529,12,27,250
595,-0.003529,12,27,250
596,-0.003529,12,27,250
597,-0.003529,12,27,250
598,-0.003529,12,27,250
599,-0.003529,12,27,250
600,-0.003529,12,27,250
601,-0.003529,12,27,250
602,-0.003529,12,27,250
603,-0.003529,12,27,250
604,-0.003529,12,27,250
605,-0.003529,12,27,250
606,-0.003529,12,27,250
607,-0.003529,12,27,250
608,-0.003529,12,27,250
609,-0.003529,12,27,250
610,-0.003529,12,27,250
611,-0.003529,12,27,250
612,-0.003529,12,27,250
613,-0.003529,12,27,250
614,-0.003529,12,27,250
615,-0.003529,12,27,250
616,-0.003529,12,27,250
617,-0.003529,12,27,250
618,-0.003529,12,27,250
619,-0.003529,12,27,250
620,-0.003529,12,27,250
621,-0.003529,12,27,250
622,-0.002883,14,27,266
